pdbid,ligand_cluster_id,protein_cluster_id,combined_cluster_id,partition
6c9n,3628,1440,378,train
6c9p,3628,1440,378,train
6c9q,3628,1440,378,train
6c9r,3628,1440,378,train
6c9s,3628,1440,378,train
6c9v,3628,1440,378,train
6cb5,3628,1439,378,train
6cbf,3628,1439,378,train
6cbg,3628,1439,378,train
6cbh,3628,1439,378,train
6cck,1662,1287,147,val
6cct,3628,1441,378,train
6cd8,3628,1441,378,train
6cd9,3628,1441,378,train
6cdc,3628,1441,378,train
6cdg,3628,1441,378,train
6cdj,3066,736,273,val
6cdl,3066,736,273,val
6cdm,3628,737,378,train
6cdo,3628,737,378,train
6cdp,3628,940,378,train
6ce2,3628,250,378,train
6cec,3428,1442,327,val
6ced,3428,1442,327,val
6cee,3428,1442,327,val
6cen,3628,1443,378,train
6cf6,3628,1186,378,train
6cfc,3741,1444,384,train
6cfd,384,1143,42,train
6cgt,3628,1241,378,train
6chl,1662,1287,147,val
6chn,1662,1287,147,val
6cho,1662,1287,147,val
6chp,1662,1287,147,val
6cjv,3628,1505,378,train
6ckl,3628,1445,378,train
6cmj,3628,1254,378,train
6cnj,563,1324,57,train
6cnk,563,1324,57,train
6co4,3628,1446,378,train
6coj,3628,1447,378,train
6cpa,3628,617,378,train
6cse,3628,940,378,train
6csf,3628,940,378,train
6csr,3628,1151,378,train
6ct7,3628,737,378,train
6cus,3628,1448,378,train
6cv8,3628,1448,378,train
6cvd,3628,1459,378,train
6cve,3628,1450,378,train
6cvf,3628,1450,378,train
6cvv,3628,1450,378,train
6cvw,1898,277,164,test
6cvx,1898,277,164,test
6cvy,1898,277,164,test
6cw4,3628,1448,378,train
6cw8,3628,1151,378,train
6cwf,1912,1449,166,test
6cwh,1912,1449,166,test
6cwi,1912,1449,166,test
6cwn,1912,1449,166,test
6czb,3628,1450,378,train
6czc,3628,1450,378,train
6czd,3628,1450,378,train
6cze,3628,1450,378,train
6czf,3628,6,378,train
6czi,264,1451,34,train
6d07,3628,62,378,train
6d08,3628,62,378,train
6d1k,3628,1278,378,train
6d1u,3628,1269,378,train
6d2o,1711,1452,151,train
6d3g,986,1365,91,test
6d3x,3628,188,378,train
6d3y,3628,188,378,train
6d3z,3628,188,378,train
6d40,3628,188,378,train
6d4q,2658,618,226,val
6d4r,2658,618,226,val
6d4s,2658,618,226,val
6d4u,2658,618,226,val
6d4v,2658,618,226,val
6d4w,2658,618,226,val
6d50,3628,818,378,train
6d6t,476,1453,48,train
6d6u,476,1453,48,train
6d78,3628,737,378,train
6d8v,670,1454,62,train
6da1,3628,1455,378,train
6dat,3628,1455,378,train
6dd1,3628,1278,378,train
6det,3628,1520,378,train
6df1,3628,737,378,train
6df2,3628,737,378,train
6dge,3628,1456,378,train
6dgx,3066,736,273,val
6dgy,3066,736,273,val
6dgz,3066,736,273,val
6dh0,3066,736,273,val
6dh1,3066,736,273,val
6dh2,3066,736,273,val
6dh3,3066,736,273,val
6dh4,3066,736,273,val
6dh5,3066,736,273,val
6dh6,3066,736,273,val
6dh7,3066,736,273,val
6dh8,3066,736,273,val
6dhu,3628,1457,378,train
6die,3628,1457,378,train
6dih,3628,1457,378,train
6dik,3628,250,378,train
6dj1,3066,736,273,val
6dj2,3066,736,273,val
6dj5,3066,736,273,val
6dj7,3066,736,273,val
6dji,3628,1457,378,train
6djj,3628,1457,378,train
6dko,3628,1462,378,train
6dkp,3628,737,378,train
6dl9,3628,1462,378,train
6dne,1681,1461,149,test
6do3,3628,1463,378,train
6do4,3628,1463,378,train
6do5,3628,1463,378,train
6dql,3628,1464,378,train
6drt,3628,1465,378,train
6dsp,5591,1466,482,test
6dtw,813,630,71,test
6dtx,813,630,71,test
6dub,3628,1467,378,train
6dyn,3362,1469,313,train
6dyr,3362,1469,313,train
6dyu,3272,1427,302,test
6dyv,3272,1427,302,test
6dyw,3272,1427,302,test
6dyy,3272,1427,302,test
6dyz,3272,1470,302,test
6dz0,3272,1470,302,test
6dz2,3272,1470,302,test
6dz3,3272,1470,302,test
6dzx,3628,1471,378,train
6e05,3628,1450,378,train
6e06,3628,1450,378,train
6e13,3822,1472,392,train
6e49,3628,1221,378,train
6e5g,3628,1645,378,train
6e5x,3628,1474,378,train
6e7j,3066,736,273,val
6e7r,2023,680,179,val
6e7s,2023,680,179,val
6e7t,2023,680,179,val
6e7u,2023,680,179,val
6e7v,2023,680,179,val
6e7w,2023,680,179,val
6e7x,2023,680,179,val
6e83,3628,1475,378,train
6e86,3628,1475,378,train
6e8k,3628,1476,378,train
6e8m,3628,1476,378,train
6e9a,3066,736,273,val
6eb1,3283,999,304,val
6eb2,3283,999,304,val
6ebe,3628,1505,378,train
6ecz,3628,1505,378,train
6eda,3628,1505,378,train
6ee2,3103,326,280,test
6eea,3628,1505,378,train
6eee,3103,326,280,test
6eeh,3628,1505,378,train
6eeo,3628,1505,378,train
6efk,3628,1503,378,train
6egs,3628,1115,378,train
6egw,3628,1254,378,train
6eh2,3628,1254,378,train
6ehh,2423,1481,209,test
6ei4,3614,1211,375,train
6eif,3628,1254,378,train
6eiz,2784,1477,243,train
6ej4,3628,1254,378,train
6eji,3628,1478,378,train
6eks,3507,1479,344,train
6el5,2044,231,181,val
6em6,3628,1254,378,train
6em7,3628,1254,378,train
6ema,3628,1254,378,train
6emu,3628,1480,378,train
6en5,3628,779,378,train
6en6,3628,779,378,train
6eog,3628,1180,378,train
6eol,3628,1180,378,train
6epy,3628,1384,378,train
6epz,3628,1384,378,train
6eq1,3628,1384,378,train
6eq8,3628,1384,378,train
6eqa,3628,737,378,train
6eqv,3628,1542,378,train
6eqw,3628,1542,378,train
6eqx,3628,1542,378,train
6er3,3628,1482,378,train
6er4,3628,1482,378,train
6eru,3628,1254,378,train
6erv,3628,1254,378,train
6erw,3628,1254,378,train
6esa,3628,1254,378,train
6et8,169,1483,24,test
6ety,3628,1064,378,train
6eu6,3628,1485,378,train
6euv,1634,1153,145,test
6euw,1634,1153,145,test
6eux,1634,1153,145,test
6ev0,1286,1486,122,train
6evm,3628,1487,378,train
6evn,3628,1487,378,train
6evo,3628,1487,378,train
6evp,3628,1487,378,train
6evq,4986,1488,453,train
6eww,3628,1283,378,train
6ex0,3628,1489,378,train
6exi,3628,1490,378,train
6exj,3628,1493,378,train
6exm,1286,1486,122,train
6ey7,4465,1491,420,train
6eyt,3628,1492,378,train
6ez9,3628,1064,378,train
6ezi,3628,1493,378,train
6f05,3628,1494,378,train
6f08,3628,1283,378,train
6f09,3628,1283,378,train
6f0y,3628,1495,378,train
6f1j,3628,1496,378,train
6f3f,3628,1254,378,train
6f4n,3628,1497,378,train
6f4w,3513,135,347,test
6f4x,3513,135,347,test
6f55,3628,455,378,train
6f5h,617,1521,60,val
6f5l,3628,1064,378,train
6f5w,3628,1274,378,train
6f6d,3628,1498,378,train
6f7i,114,1499,19,train
6f7t,3628,940,378,train
6f8b,3628,1510,378,train
6f8g,3628,1500,378,train
6f90,3628,1501,378,train
6f92,3628,1501,378,train
6fa5,3628,1231,378,train
6faa,3628,1231,378,train
6fac,3628,1231,378,train
6fam,3628,1544,378,train
6fap,3628,349,378,train
6fau,3628,1283,378,train
6fav,3628,1283,378,train
6faw,3628,1283,378,train
6fbw,3628,1283,378,train
6fby,3628,1283,378,train
6fc6,3628,694,378,train
6fcl,3628,1540,378,train
6fdp,3628,1503,378,train
6fdq,3456,1504,331,train
6fdt,3628,1503,378,train
6fe5,3628,1064,378,train
6fel,3628,1283,378,train
6fh3,3628,1507,378,train
6fhk,3628,908,378,train
6fhu,3628,349,378,train
6fi1,3628,349,378,train
6fi4,3628,1283,378,train
6fi5,3628,1283,378,train
6fkp,3628,349,378,train
6fkq,3628,1508,378,train
6fky,3628,858,378,train
6fkz,3628,858,378,train
6flg,3628,858,378,train
6fmi,1681,1307,149,test
6fmj,1681,1307,149,test
6fmk,1681,1307,149,test
6fne,5333,1509,470,train
6fnq,3628,989,378,train
6fnr,3628,989,378,train
6fns,3628,989,378,train
6fnt,3628,989,378,train
6frj,3628,940,378,train
6ftf,3628,1308,378,train
6fv1,3628,1104,378,train
6fv2,3628,1104,378,train
6fv4,3628,520,378,train
6fvl,3628,1028,378,train
6fvm,3628,1028,378,train
6fvn,3628,1028,378,train
6fvo,3628,1028,378,train
6fx1,3628,1415,378,train
6fzf,3628,44,378,train
6fzj,3628,44,378,train
6fzp,3628,44,378,train
6fzx,3628,1510,378,train
6g0q,3628,1168,378,train
6g0z,3628,1511,378,train
6g14,3628,1511,378,train
6g15,3628,1511,378,train
6g22,3363,1085,314,val
6g25,3453,1512,329,val
6g28,3628,1541,378,train
6g2a,3628,1541,378,train
6g2b,3453,1512,329,val
6g2c,3453,1512,329,val
6g2e,3453,1512,329,val
6g2f,3453,1512,329,val
6g2l,3363,1085,314,val
6g2m,3363,1085,314,val
6g2n,3363,1085,314,val
6g2o,3453,1512,329,val
6g2r,3628,1424,378,train
6g2s,3628,1424,378,train
6g33,3628,893,378,train
6g34,3628,1203,378,train
6g35,3628,1203,378,train
6g36,3628,1203,378,train
6g37,3628,1203,378,train
6g38,3628,1203,378,train
6g39,3628,1203,378,train
6g3a,3628,1203,378,train
6g3y,526,1513,51,train
6g46,2618,1514,223,val
6g47,3628,685,378,train
6g5u,3628,1505,378,train
6g6t,3628,1505,378,train
6g6x,3628,1283,378,train
6g7f,3628,651,378,train
6g84,3628,1515,378,train
6g85,3628,1515,378,train
6g86,3628,1515,378,train
6g8i,3628,1283,378,train
6g8j,3628,1283,378,train
6g8k,3628,1283,378,train
6g8l,3628,1283,378,train
6g8m,3628,651,378,train
6g8n,3628,651,378,train
6g8p,3628,1283,378,train
6g8q,3628,1283,378,train
6g9b,833,1548,77,train
6g9i,833,1548,77,train
6g9x,3628,1516,378,train
6gbe,3628,1517,378,train
6gbw,3628,188,378,train
6gch,3628,188,378,train
6gdg,3628,535,378,train
6ge7,3628,64,378,train
6gf9,3628,64,378,train
6gfm,3628,1519,378,train
6gfs,3628,64,378,train
6gfy,1681,1307,149,test
6gfz,1681,1307,149,test
6gg3,3628,714,378,train
6gg4,3628,714,378,train
6gg5,3628,714,378,train
6ggv,3628,1520,378,train
6ghh,3628,64,378,train
6ghj,3628,1529,378,train
6giu,4258,1523,412,train
6gji,2738,506,234,val
6gjj,2738,506,234,val
6gjl,2738,506,234,val
6gjm,2738,506,234,val
6gjn,2738,506,234,val
6gjr,2738,506,234,val
6gjw,3628,1058,378,train
6gjy,2738,506,234,val
6gl3,459,1524,47,train
6gnm,3628,1322,378,train
6gnr,3628,1322,378,train
6got,3628,1505,378,train
6gvz,2822,1526,249,val
6gw1,2822,1526,249,val
6gw4,2822,1526,249,val
6gxb,3628,1505,378,train
6gxe,3628,1505,378,train
6gxg,2058,1527,182,test
6gxy,2058,1527,182,test
6gzl,3628,831,378,train
6gzy,1079,1530,101,test
6h0b,3628,1115,378,train
6h1d,3628,1531,378,train
6h1u,3628,1520,378,train
6h2t,3628,1520,378,train
6h41,3628,1532,378,train
6h4a,114,1499,19,train
6h4d,3628,1533,378,train
6h75,3628,1534,378,train
6h76,3628,1534,378,train
6h77,3628,1535,378,train
6h78,3628,1535,378,train
6h7b,3628,670,378,train
6h7d,3628,866,378,train
6h7f,3423,1536,325,train
6h7u,3628,1529,378,train
6h7y,3628,1064,378,train
6h7z,3628,1064,378,train
6h8c,3628,1537,378,train
6h96,169,1483,24,test
6h9x,3628,1538,378,train
6ha4,3566,1539,360,test
6hah,3566,1539,360,test
6hai,169,1483,24,test
6haj,3566,1539,360,test
6hax,1681,1307,149,test
6hay,1681,1307,149,test
6hb5,3628,1027,378,train
6hb6,3628,1027,378,train
6hb7,3628,1027,378,train
6hbm,3628,898,378,train
6hgf,2823,440,250,test
6hgg,2823,440,250,test
6hgi,2823,440,250,test
6hgj,2823,440,250,test
6hgr,3628,1540,378,train
6hgs,3628,1540,378,train
6hgz,3628,1541,378,train
6hh3,3628,1541,378,train
6hh5,3628,1541,378,train
6hhp,3628,1283,378,train
6hk6,2732,695,232,train
6hke,3628,1296,378,train
6hkj,3628,1064,378,train
6hks,3628,1196,378,train
6hkz,3628,1064,378,train
6hlb,3628,1542,378,train
6hld,3628,1542,378,train
6hle,3628,1542,378,train
6hly,435,416,45,train
6hlz,435,416,45,train
6hm1,3628,467,378,train
6hm2,435,416,45,train
6hm4,3628,1543,378,train
6hmg,3628,1544,378,train
6hmt,3628,1283,378,train
6hmy,3628,88,378,train
6hni,3628,1545,378,train
6hoi,3628,1537,378,train
6hol,3628,1537,378,train
6hop,3628,893,378,train
6hoq,3628,893,378,train
6hor,3628,893,378,train
6hot,3628,893,378,train
6hou,3628,893,378,train
6hov,3628,1168,378,train
6hp5,3628,1409,378,train
6hpg,3628,1503,378,train
6hq3,3628,1546,378,train
6hq4,3628,600,378,train
6hq7,3628,600,378,train
6hr2,1681,1307,149,test
6hsz,3628,1151,378,train
6ht8,3628,1151,378,train
6htc,3628,651,378,train
6htd,3628,651,378,train
6htg,3628,1151,378,train
6hth,3628,1151,378,train
6hti,3628,1151,378,train
6htn,3628,1549,378,train
6htp,3628,651,378,train
6htr,3628,651,378,train
6htt,3628,1151,378,train
6htz,3628,1151,378,train
6hu0,3628,1151,378,train
6hu1,3628,1151,378,train
6hu2,3628,1151,378,train
6huc,3628,651,378,train
6huq,3628,651,378,train
6huu,3628,651,378,train
6huv,3628,651,378,train
6hv4,3628,651,378,train
6hv5,3628,651,378,train
6hv7,3628,651,378,train
6hva,3628,651,378,train
6hvh,711,1484,68,val
6hvs,3628,651,378,train
6hvt,3628,651,378,train
6hvu,3628,651,378,train
6hvv,3628,651,378,train
6hvw,3628,651,378,train
6hy2,3628,1650,378,train
6hy7,3628,1550,378,train
6hys,3628,1231,378,train
6hza,3628,1542,378,train
6hzb,3628,1542,378,train
6hzc,3628,1542,378,train
6hzd,3628,1542,378,train
6hzp,3628,1529,378,train
6i0p,5242,1551,466,train
6i0x,3628,1552,378,train
6i11,2731,1553,231,test
6i12,2731,1553,231,test
6i13,2731,1553,231,test
6i14,2731,1553,231,test
6i16,2731,1553,231,test
6i17,2731,1553,231,test
6i18,2731,1553,231,test
6i1r,3628,1554,378,train
6i41,3628,1500,378,train
6i5g,3628,83,378,train
6i5p,3628,1500,378,train
6i5y,3628,1027,378,train
6i61,3628,44,378,train
6i63,3628,44,378,train
6i64,3628,44,378,train
6i65,3628,44,378,train
6i66,3628,44,378,train
6i68,3628,1500,378,train
6i74,3628,1180,378,train
6i75,3628,1180,378,train
6i76,3628,1180,378,train
6i77,3628,1180,378,train
6i78,3628,1180,378,train
6i7a,3628,1500,378,train
6i96,98,683,15,train
6i9a,3774,1555,388,train
6ia7,3628,1556,378,train
6iae,3628,1556,378,train
6iam,3628,1263,378,train
6ibx,711,1484,68,val
6iby,711,1484,68,val
6ibz,711,1484,68,val
6ic0,711,1484,68,val
6idb,3628,1073,378,train
6idz,3628,1073,378,train
6iez,791,1557,70,test
6if0,791,1557,70,test
6ift,3628,158,378,train
6iht,3628,1558,378,train
6iiw,3628,349,378,train
6ikm,3628,153,378,train
6im4,3628,1409,378,train
6inz,3628,229,378,train
6ior,3628,1560,378,train
6iot,3628,1560,378,train
6iou,3628,1560,378,train
6iph,3628,1561,378,train
6ipi,3628,1561,378,train
6ipj,3628,1561,378,train
6ipl,3628,1561,378,train
6ipm,3628,1561,378,train
6iqg,3628,1323,378,train
6irt,560,1562,56,train
6isd,607,182,58,train
6iso,3628,858,378,train
6j0g,2785,1410,244,val
6j0k,2785,1410,244,val
6j1l,3628,44,378,train
6j72,3628,1563,378,train
6j7e,3628,1564,378,train
6j7l,3628,1565,378,train
6j81,791,1557,70,test
6j9w,3628,807,378,train
6j9y,3628,807,378,train
6jad,3628,807,378,train
6jag,3628,807,378,train
6jam,3628,807,378,train
6jan,3628,807,378,train
6jao,3628,807,378,train
6jap,3628,807,378,train
6jaq,3628,807,378,train
6jax,3628,467,378,train
6jb0,3628,807,378,train
6jb4,3628,807,378,train
6jbb,3628,807,378,train
6jbe,3628,807,378,train
6jdi,3628,1564,378,train
6jdl,3628,1564,378,train
6jfk,3628,1184,378,train
6jib,4065,1566,405,train
6jij,3628,1104,378,train
6jjm,3628,1248,378,train
6jjn,3628,1248,378,train
6jjz,3628,1567,378,train
6jki,3628,1419,378,train
6jon,3628,1568,378,train
6jtc,3628,1233,378,train
6jwa,3628,893,378,train
6k1q,3628,1359,378,train
6k2n,3628,1569,378,train
6k4r,3628,1570,378,train
6k4t,3628,1356,378,train
6k4x,3628,1356,378,train
6k5r,3628,1571,378,train
6k5t,3628,1571,378,train
6keb,5102,1245,457,val
6kjd,191,111,26,val
6kjf,191,111,26,val
6klk,687,1572,64,train
6kmj,3628,1168,378,train
6lpr,3628,1652,378,train
6m8a,3275,1573,303,test
6m8c,3275,1573,303,test
6m8d,3275,1573,303,test
6m8e,3275,1573,303,test
6m8q,4467,1574,421,train
6m8w,3628,1575,378,train
6m8y,3628,1575,378,train
6m9c,3628,1575,378,train
6m9d,3628,1575,378,train
6m9f,3628,1575,378,train
6maj,3522,1610,349,test
6max,3310,1577,308,train
6md0,3628,44,378,train
6md6,3628,891,378,train
6me1,3628,737,378,train
6mhm,3176,1468,290,test
6mi6,3628,1578,378,train
6mil,3628,1344,378,train
6mim,3628,1344,378,train
6min,3628,1344,378,train
6miq,3628,1344,378,train
6miv,3628,737,378,train
6miy,3628,737,378,train
6mj4,3628,737,378,train
6mj7,3628,1579,378,train
6mja,3628,737,378,train
6mjf,3628,1580,378,train
6mji,3628,737,378,train
6mjj,3628,737,378,train
6mjq,3628,737,378,train
6mkq,986,1581,91,test
6mku,3628,1520,378,train
6mkw,3628,1520,378,train
6ml9,3628,1520,378,train
6mla,3628,1520,378,train
6mle,3628,1520,378,train
6mlf,3628,282,378,train
6mlg,3628,1520,378,train
6mlh,3628,282,378,train
6mli,3628,1520,378,train
6mlj,3628,1520,378,train
6mln,3628,1520,378,train
6mlo,3628,1520,378,train
6mlp,3628,1520,378,train
6mlw,3628,282,378,train
6mm2,3628,1582,378,train
6mm5,3628,1254,378,train
6mmc,3628,1582,378,train
6mmo,3628,1582,378,train
6mmq,3628,1582,378,train
6mnc,2826,76,252,train
6mnf,3628,737,378,train
6mo4,1819,1144,156,val
6mo5,1819,1144,156,val
6mod,1819,1144,156,val
6moo,1819,1144,156,val
6mqc,3628,737,378,train
6mqe,3628,737,378,train
6mqm,3628,737,378,train
6ms1,3628,1196,378,train
6msn,3523,1583,350,val
6mso,3523,1583,350,val
6msy,3628,737,378,train
6mt4,3628,568,378,train
6mt5,3628,568,378,train
6mt6,3628,568,378,train
6mtu,3628,1196,378,train
6mtv,3628,1196,378,train
6mu1,3628,1584,378,train
6mu3,3628,737,378,train
6mub,3628,737,378,train
6n0j,827,1585,74,train
6n0k,827,1585,74,train
6n0m,3926,1586,400,train
6n3e,3628,1600,378,train
6n3f,3628,1600,378,train
6n3v,3628,1210,378,train
6n3w,3628,1210,378,train
6n3x,3628,1210,378,train
6n3y,3628,1210,378,train
6n3z,2773,1589,239,train
6n53,3628,1587,378,train
6n54,3628,1587,378,train
6n55,3628,1587,378,train
6n5h,2773,1589,239,train
6n5x,5412,1590,476,train
6n7q,3628,1591,378,train
6n7y,1924,406,168,test
6n7z,1924,406,168,test
6n82,1924,406,168,test
6n83,1924,406,168,test
6n8x,2044,231,181,val
6n8y,2044,231,181,val
6n92,3628,32,378,train
6n93,3628,32,378,train
6n94,3628,32,378,train
6n95,3628,32,378,train
6n96,3628,32,378,train
6n97,3628,32,378,train
6n9h,236,1592,30,train
6n9l,3628,1593,378,train
6n9t,3628,1323,378,train
6naf,236,1592,30,train
6ncj,3283,999,304,val
6ncn,1063,1594,99,train
6nco,1063,1594,99,train
6ncp,3628,737,378,train
6nd3,3088,1595,277,train
6ndl,3628,1049,378,train
6nj0,3628,1596,378,train
6njz,3628,1046,378,train
6nk0,3628,1046,378,train
6nk1,3628,1046,378,train
6nkp,3628,1046,378,train
6nlj,4577,1597,434,train
6nm4,5684,1598,488,train
6nnr,3628,550,378,train
6np4,3628,1604,378,train
6np5,3628,1604,378,train
6npi,3628,1599,378,train
6npm,3628,1599,378,train
6nsv,3628,1503,378,train
6nsx,3628,1600,378,train
6ntb,3628,1582,378,train
6nti,3628,1604,378,train
6nu1,3628,714,378,train
6nu5,3628,714,378,train
6ny0,2781,1601,240,train
6nze,1520,1331,138,test
6nzf,1520,1331,138,test
6nzg,3628,818,378,train
6nzh,1520,1331,138,test
6nzk,3628,1602,378,train
6nzr,1520,1331,138,test
6o21,3628,188,378,train
6o3w,3628,549,378,train
6o3x,3628,549,378,train
6o3y,3628,549,378,train
6o4x,3532,281,353,test
6o5u,3628,1604,378,train
6o7g,3628,1605,378,train
6o9b,3628,568,378,train
6o9c,3628,568,378,train
6oa1,2000,1606,175,train
6oa3,2000,1606,175,train
6oag,1924,406,168,test
6oah,1924,406,168,test
6ob0,4427,1607,416,test
6oe3,813,630,71,test
6oh2,3628,1554,378,train
6oh3,3628,1554,378,train
6ohu,2894,1608,258,train
6oie,3628,1609,378,train
6oin,3522,1610,349,test
6oio,3522,1610,349,test
6oip,3522,1610,349,test
6oiq,3522,1610,349,test
6oir,3522,1610,349,test
6oja,3628,1471,378,train
6olx,2044,231,181,val
6om2,3628,1053,378,train
6om4,3521,1611,348,val
6om8,3628,669,378,train
6oos,3066,736,273,val
6oot,3066,736,273,val
6oou,3066,736,273,val
6ooy,1612,627,143,val
6ooz,1612,627,143,val
6op0,1612,627,143,val
6os5,3628,1612,378,train
6os6,3628,1612,378,train
6otg,3066,736,273,val
6ott,3628,6,378,train
6ouv,1163,1613,108,test
6ox0,3628,147,378,train
6oxl,3628,332,378,train
6oxp,3066,736,273,val
6oxq,3066,736,273,val
6oxr,3066,736,273,val
6oxs,3066,736,273,val
6oxt,3066,736,273,val
6oxu,3066,736,273,val
6oxv,3066,736,273,val
6oxw,3066,736,273,val
6oxx,3066,736,273,val
6oxy,3066,736,273,val
6oxz,3066,736,273,val
6oy0,3066,736,273,val
6oy1,3066,736,273,val
6oy2,3066,736,273,val
6oyh,4172,1614,409,train
6p10,3391,1615,320,test
6p11,3391,1615,320,test
6p12,3391,1615,320,test
6p14,3391,1615,320,test
6p3v,5335,1616,471,train
6p3w,3628,893,378,train
6p5o,3628,278,378,train
6p7p,3628,1617,378,train
6p7q,3628,1617,378,train
6p9e,5394,1618,474,train
6peu,3628,1619,378,train
6pfj,3628,1620,378,train
6phr,3628,1151,378,train
6phx,3628,1621,378,train
6phz,3628,1151,378,train
6pi5,3496,1622,342,train
6pi7,3628,737,378,train
6pia,3628,1151,378,train
6pic,3628,1151,378,train
6pid,3628,1151,378,train
6pii,3496,1622,342,train
6pk7,3628,246,378,train
6pm9,3628,1637,378,train
6pml,3628,377,378,train
6pnm,3097,1091,278,val
6pnn,3097,1091,278,val
6pno,3097,1091,278,val
6poh,3628,377,378,train
6poi,3628,377,378,train
6poq,3628,377,378,train
6ppy,3312,897,309,train
6prc,188,1623,25,train
6prf,3066,736,273,val
6pu3,3628,1384,378,train
6pvv,3628,1060,378,train
6pvw,3628,1060,378,train
6pvx,3628,1060,378,train
6pvy,3628,377,378,train
6pvz,3628,377,378,train
6pxc,3628,1152,378,train
6py0,2481,1624,210,train
6q36,3628,1645,378,train
6q38,3628,893,378,train
6q3q,3628,1503,378,train
6q4q,3628,893,378,train
6q7v,776,1626,69,test
6q7w,776,1626,69,test
6qc0,3628,1221,378,train
6qcg,3628,1221,378,train
6qdx,3628,1627,378,train
6qe0,3628,1627,378,train
6qe5,3628,1627,378,train
6qge,3628,1180,378,train
6qgf,3628,1180,378,train
6qha,3628,188,378,train
6qhb,3628,188,378,train
6qhc,3628,188,378,train
6qhg,3628,1628,378,train
6qi7,3628,64,378,train
6qk8,3628,1283,378,train
6qln,3628,1180,378,train
6qlo,3628,1180,378,train
6qlp,3628,1180,378,train
6qlq,3628,1180,378,train
6qlr,3628,1180,378,train
6qls,3628,1180,378,train
6qlt,3628,1180,378,train
6qlu,3628,1180,378,train
6qmd,366,1528,39,val
6qme,366,1528,39,val
6qmj,366,1528,39,val
6qmk,366,1528,39,val
6qmu,3628,732,378,train
6qs1,3628,779,378,train
6qsz,3628,1630,378,train
6qtm,3628,1630,378,train
6qto,3628,1263,378,train
6qtq,3628,1263,378,train
6qtr,3628,1263,378,train
6qts,3628,1263,378,train
6qtw,3628,1263,378,train
6qtx,3628,1263,378,train
6qw7,986,1581,91,test
6qw8,986,1581,91,test
6qw9,986,1581,91,test
6qwa,986,1581,91,test
6qwb,986,1581,91,test
6qxa,3834,1631,394,train
6qxd,3614,1211,375,train
6qxs,3628,550,378,train
6qzr,3628,1283,378,train
6r0x,3628,940,378,train
6r12,3068,1632,274,val
6r13,3068,1632,274,val
6r18,3068,1632,274,val
6r1b,3628,1633,378,train
6r1c,3068,1632,274,val
6r1d,3068,1632,274,val
6r4s,3628,933,378,train
6r7j,3628,44,378,train
6r7k,3628,44,378,train
6r7r,3628,380,378,train
6r8i,3628,1635,378,train
6r8l,2738,506,234,val
